created_by_type_id,created_by_name
1228,Pierre Geller
1229,Paul Bernbaum
1230,Robert de Lint
1231,Anthony Maugendre
1232,Michael Tolkin
1233,Christina Ann Zalamea
1234,William Spier
1235,Ken Scarborough
1236,Heinz Sielmann
1237,Lee Su-ji
1238,Jan Murray
1239,Miriam Stein
1240,Mika Ripatti
1241,Ville Lähde
1242,Tong Lei
1243,Sydney Newman
1244,Azedine Bendjilali
1245,Robbie Luther
1246,Arina Tanemura
1247,Mário Viana
1248,Leo Gordon
1249,Darin Moiselle
1250,Ian Jones-Quartey
1251,Jimmy Perry
1252,Gili Dolev
1253,Joost Vandecasteele
1254,Seaman Jacobs
1255,Markus Selin
1256,Dan Bucatinsky
1257,P.D. Eastman
1258,Burcu Alptekin
1259,Qin Zhen
1260,Niphon Phiwnern
1261,Rotem Shamir
1262,Moshe Zimerman
1263,Marc Caro
1264,David A. Goodman
1265,Sayling Wen
1266,Francis Darche
1267,Noah Hawley
1268,John Hodge
1269,Klemen Dvornik
1270,Rafał Skibiński
1271,Erik Mariñelarena
1272,Brent V. Friedman
1273,Luis Felipe Salamanca
1274,Cate Freedman
1275,Jesús Gallego
1276,Aomizuan
1277,Luis de Llano Macedo
1278,박성재
1279,CDTV-3
1280,Mike Bloemendal
1281,Vikram Barn
1282,Liam Williams
1283,Adrian Frutiger
1284,Robert Nothshield
1285,Daniel Gonçalves
1286,Soumya Sharma
1287,Margaret Landon
1288,David Jacobs
1289,James Lee Barrett
1290,Thorgi's Arcade
1291,John Finnemore
1292,Ryô Kurosawa
1293,Nicole Taylor
1294,Richard Hurst
1295,Lee Kyung-shik
1296,Marie Brissette
1297,Igor Tudvasev
1298,Niels Birkemose
1299,Urbanus
1300,Oliver Welke
1301,Noboru Ishiguro
1302,Maria Elisa Berredo
1303,Milan Karadžić
1304,Sandra Goldbacher
1305,최정남
1306,Carol Barbee
1307,Don Towsley
1308,Lee Ik-soo
1309,Cathy Yuspa
1310,Gary Tieche
1311,Debbie McGee
1312,Fabio Fazio
1313,Joanna Werner
1314,Marissa L. Flores
1315,Jeff King
1316,Teruko Takano
1317,Martha Godoy
1318,Adam Price
1319,Shinpei Ito
1320,Leah Purcell
1321,Roldeo G. Endrinal
1322,Bernard Borderie
1323,Jun Mutô
1324,Fu Ning
1325,Sherry Vine
1326,Rémi Fréchette
1327,Íñigo Silva
1328,Bo Norström Weile
1329,Zhou Bin
1330,Marika Makaroff
1331,Irina Fuzylova
1332,Diane Tiyo
1333,Eileen Heisler
1334,Jason Yeoh
1335,Dan huen
1336,Riccardo Bacchelli
1337,Elsa Echeverría
1338,Ahmet Tezcan
1339,Genndy Tartakovsky
1340,Pedro Amorim
1341,John Broughton
1342,Harada Genres
1343,Peter Harold
1344,Glen Mazzara
1345,Rick Rosner
1346,Sebastian Cluer
1347,Kitamura Yasuichi
1348,David Foulkes
1349,Jenni Tosi
1350,Jane Turner
1351,Marianne Montell
1352,Hans Hermans
1353,Ignacio Arnold
1354,Ruth Jones
1355,Cris Morena
1356,Petter Lennstrand
1357,Cameron Johnson
1358,William Kendall
1359,Alan Kirschenbaum
1360,Kaspar Rostrup
1361,Dave Gingell
1362,Rodrigo Meirelles
1363,Christophe Fort
1364,Bill Kaulitz
1365,Alan McCullough
1366,Martín Clutet
1367,Terêncio Porto
1368,Sandra Santos
1369,Stefanie Preissner
1370,Valerie Armstrong
1371,Kevin Carlson
1372,Maha El Wazir
1373,Henrik Fladseth
1374,Christoffer Prisholm Højgaard
1375,Dušan Lazarević
1376,Alica Takáčová
1377,Rollo Robertson
1378,Inés Rodena
1379,Kris Wyld
1380,Jacob Sherwood
1381,Rebecca Thornhill
1382,Dilip
1383,Jeroen Woe
1384,Indah O'Reilly
1385,Qing Xu
1386,Julie Martin
1387,Manuela D'Angelo
1388,Rhea Seehorn
1389,Kenneth Biller
1390,Raoul Peck
1391,Studio Nue
1392,Michel Rodrigues-Afonso
1393,Rozie Rashid
1394,Tani Mizue
1395,Sadullah Çelen
1396,Nicolas Castro
1397,Paul Jennings
1398,Saud Bu Abaid
1399,Robert H. Lieberman
1400,Antoine Le Tenneur
1401,Sheryl Lee Ralph
1402,Георгий Садовников
1403,Liu Mintao
1404,Bobby Chiu
1405,Bogdan Oancea
1406,David Búzio
1407,Julie McGauran
1408,Meera Syal
1409,Howard Goodall
1410,Youka Nitta
1411,Ève de Castro
1412,Dara Resnik Creasey
1413,Isabelle Camus
1414,András Vinnai
1415,Andrew Orenstein
1416,Estefania Isaías
1417,J.D. Smith
1418,Nick Schilder
1419,Michele Placido
1420,Mārtiņš Ķibilds
1421,Mélanie Patry-Spencer
1422,Olivier Dumont
1423,Jean-Sébastien Lord
1424,Usamah Zaid Yasin
1425,Jean-Luc Orabona
1426,Aleksi Salmenperä
1427,Marie-France Brière
1428,Rudi Dolezal
1429,Tommi Korpela
1430,George Page
1431,Sakura Momo
1432,Malenga Mulendema
1433,Jason Ubaldi
1434,Lauren Gussis
1435,Jeff Franklin
1436,Luca Ribuoli
1437,Shunsuke Tada
1438,Небојша Гарић
1439,Angga Dwimas Sasongko
1440,Simone North
1441,Aaron Stapish
1442,María Diego Hernández
1443,Lucy Orozco
1444,GMA News and Public Affairs
1445,Divan Braga
1446,Robert Steiner
1447,Len Davies
1448,Karsten Fullu
1449,Léane Labrèche-Dor
1450,Mai Hayek
1451,Colin Gäbel
1452,Filipe Miguez
1453,Linn-Jeanethe Kyed
1454,Philippe Davin
1455,Matt Griffith
1456,John Jackson
1457,Jonny McGovern
1458,Ian Abrams
1459,Cristian De Mattheis
1460,Gustavo Bolívar
1461,Milad Avaz
1462,Edgar Mortiz
1463,Ian Strang
1464,P.G. du Plessis
1465,Hakan Altuntaş
1466,Yohann Thiriet
1467,Alex Haridi
1468,Edi Walter
1469,Chen Weimin
1470,Rohi Krishna
1471,Henk Rijckaert
1472,Sara Gilbert
1473,M. Raven Metzner
1474,Arno Surminski
1475,Simeon Goulden
1476,Michael Prini
1477,Leo Gibson
1478,Morten Ottesen
1479,Sandra d'Aboville
1480,Hong Bo-hee
1481,Tara Butters
1482,Adam Bousdoukos
1483,Eiji Nonaka
1484,Bobby Goldsboro
1485,Francesca Sloane
1486,Stephen Engel
1487,Frank Schätzing
1488,Vsevolod Aravin
1489,スミス
1490,Robin Muhr
1491,Aurelio Ávila
1492,Winston Gerschtanowitz
1493,Augustin Viatte
1494,Lee Chang-min
1495,Moira Kirland
1496,Gustavo Bolívar Moreno
1497,Ruben Do Valle
1498,Robin Paulsson
1499,Tory Stanton
1500,Hasina Moin
1501,Kerry Allison
1502,Viggo Sommer
1503,Guido Verweyen
1504,Rina Khan
1505,Maxim Brius
1506,Tobi Brown
1507,Kristina Klasen
1508,Colin Quinn
1509,Noémie Saglio
1510,Alexis Kardaras
1511,Hanan Savyon
1512,Bart Vaessen
1513,Stephanie Savage
1514,Cleveland Amory
1515,Enoch Mailangi
1516,Marcius Melhem
1517,Josh Jamison
1518,Joe Daymond
1519,Salim Akil
1520,David Coujard
1521,Guy Magar
1522,Chuck Austen
1523,Judy Tygard
1524,Stiles White
1525,Antti Tuuri
1526,Elkim Ospina
1527,Evandro Guedes
1528,Nermin Hamzagić
1529,Oleg Khatyushenko
1530,Silje Storstein
1531,Massimo De Rita
1532,Betsy Borns
1533,Vladimir Rivera
1534,Robert N. Skir
1535,José Luis Acosta
1536,Nikolaj Feifer
1537,Kjell Jørgen Holbye
1538,Gi Pagot
1539,Radu Grigore
1540,Chairat Pipitpattanaprap
1541,Yannis Metzinger
1542,Nelson Pedrero
1543,Moon Jung-min
1544,Angel Nguyen Van Ho
1545,Anuj Shrivastava
1546,Tracy Bitterolf
1547,Susan Bower
1548,Andy Streitfeld
1549,Luis Fermoso
1550,Erik Haag
1551,Roland Kubina
1552,Jim Geoghan
1553,Alejandro Aimetta
1554,Ali Pirzada
1555,Wendy West
1556,Saranyu Jiralaksanakul
1557,Andy Auerbach
1558,中野敦史
1559,Thomas Sørensen
1560,Lauren Lunjevich
1561,Mesut Uçakan
1562,Francesco Mandelli
1563,Shiori Amase
1564,Walter Arruda
1565,Shin Hyo-jung
1566,Kynan Griffin
1567,Rune Bjerga
1568,Karun Komanuwong
1569,Jamie Ormerod
1570,Raúl Olivares
1571,Patrick Kong
1572,Vikram Kumar
1573,Isabelle Langlois
1574,Vic Mignogna
1575,Yelena Isayeva
1576,Micheline H. Keller
1577,Marc Eisenschteter
1578,Jean-Marc Rudnicki
1579,Matías Latorre
1580,Nikhil Venugopalan
1581,Prakash Jha
1582,Simon Crowther
1583,Alessandro Grespan
1584,Christophe Cazenove
1585,Rebecca Toth Diefenbach
1586,Henrique Bouduard
1587,Willy Roberts
1588,Grace Barber
1589,Keisuke Matsuoka
1590,Romain Lancry
1591,James E. Reilly
1592,Zoë Laband
1593,Mary Ann Broberg
1594,Miaomiao Liu
1595,Liao Guang Zu
1596,Laurent Bergers
1597,Chae Seung-dae
1598,Fernando Sariñana
1599,Sergey Girgel
1600,Chris Hampel
1601,Maximilian Boss
1602,Vanessa Alexander
1603,Matt Manjourides
1604,Diogo Horta
1605,Ali Ewoldt
1606,Peter Ocko
1607,Kristoffer Rus
1608,Sean Cook
1609,Baljit Singh Chaddha
1610,Søren Sveistrup
1611,Petter Nyquist
1612,Yifei Lan
1613,Gustavo Aviles
1614,Sameer Saxena
1615,James Morgan
1616,Tilbe Saran
1617,Adrian Wills
1618,Mladen Kerstner
1619,Matthew Gafford
1620,Florence Levard
1621,Nilgün Öneş
1622,Ljuba Štíplová
1623,SoupRS
1624,Magdy Al Ebiary
1625,Stanislav Dovzhik
1626,Volkan Kapkin
1627,Adam Wimpenny
1628,Dan Aykroyd
1629,Gerhard Hahn
1630,Satoko Uchiyama
1631,Peter Merseburger
1632,Lorena Salazar
1633,Lex Borrero
1634,PARKER MULLER
1635,Dafne Jemeršič
1636,Mike Binder
1637,David Price
1638,Sergey Lyalin
1639,Alex Wroten
1640,Valentina Pollarolo
1641,Michael Dinner
1642,Kirk Ward
1643,George Gendi
1644,Olan Rogers
1645,Masami Shimoda
1646,Olga Vincent
1647,Richard Jarnhed
1648,Bob Schiller
1649,Giorgio Vignali
1650,Kieran Fisher
1651,Ahn Suk Chan
1652,Ariel Gardner
1653,Hal Seeger
1654,Grégory Magne
1655,Serge Élissalde
1656,Fethi Nedjari
1657,Takao Aoyagi
1658,Eric André
1659,Lars Beckung
1660,Hartmut Block
1661,Harriet Warner
1662,Tetsuo Kinjo
1663,Sandro Moretti
1664,Paul Huynh
1665,Nine News
1666,Peter Schlesselmann
1667,Mark Bomback
1668,Mitchell Burgess
1669,Bruce Seidel
1670,Allan Katz
1671,Robert Louis Stevenson
1672,Ruprecht Essberger
1673,Jacques Ertaud
1674,Veerle Baetens
1675,Lee Zoo-young
1676,Zvika Hadar
1677,Charles Dennis
1678,Juan Antonio Rodríguez Llano
1679,Owen Sheers
1680,Emily Mortimer
1681,Carl Plaisier
1682,Николай Попов
1683,Seth Grahame-Smith
1684,Justin Zackham
1685,Andrew
1686,Josephine Bornebusch
1687,Paolo Battocchi
1688,Apostolis Tsaousoglou
1689,Keiji Hayakawa
1690,Camille Rosset
1691,Joana Andrade
1692,Bernard Deyriès
1693,Pierre Grimblat
1694,Park Joon-hwa
1695,KK
1696,Justine A. Rosenthal
1697,George Adams
1698,Rashmi Sharma
1699,Gérard Cuq
1700,Dominique Lancelot
1701,Philippe Cousteau
1702,Sum-Wai Wong
1703,Mikhael Línnyker
1704,Alex Muniz
1705,Thibaut Martin
1706,Oren Peli
1707,Charlène Gravel
1708,Jean Delannoy
1709,Michael H. Weber
1710,오정
1711,Liang Xiaosheng
1712,Oliver Vogel
1713,Hiromu Shinozuka
1714,Nick Newman
1715,Hiroyuki Tamakoshi
1716,Takao Saito
1717,哈米伦的弄笛者
1718,Louis G. Cowan
1719,Woody Allen
1720,Wagner Moura
1721,Munan Zhou
1722,Song Hae
1723,Harry Hill
1724,Walter Salles
1725,Willy Purucker
1726,Anthony Minghella
1727,Al Tantay
1728,Kim Woo-Sun
1729,Alexis Durand-Brault
1730,Chalermpong Udomsilp
1731,José Luis Moro
1732,Vasiliy Abdrashitov
1733,Joshua Long
1734,Henri Viard
1735,Lucía Puenzo
1736,Shintaro Sugawara
1737,Yasir Al Haq
1738,Benja de la Rosa
1739,Erez Drigues
1740,Verity Lambert
1741,Оксана Ранкова
1742,Seo Jae-won
1743,Ben Davies
1744,Karim Merzoug
1745,Mohsen Rezq
1746,Sascha Paladino
1747,Denise Filiatrault
1748,Neil Gaiman
1749,Nishioka Toniru
1750,Mads Loeken
1751,Pierre-François Degeorges
1752,Miloslav Volný
1753,Jean-Yves Ferri
1754,Zoran Janković
1755,Danny O'Dwyer
1756,Pendleton Ward
1757,Dave Andron
1758,Jeff Ross
1759,Colin Nutley
1760,Robby Rackleff
1761,Laurent Juppé
1762,Lykke Neiiendam
1763,Hajime Kurihara
1764,Sebastian Prooth
1765,Rodrigo Gijón
1766,Sarah Bishop
1767,Mikhail Kabanov
1768,Manu Joseph
1769,Christian Jacobs
1770,Dustin Thomason
1771,Robin Crichton
1772,Kate Madison
1773,Tom Seeley
1774,Bernard de La Villardière
1775,Donald Crombie
1776,Lucy Prebble
1777,Asaf Beizer
1778,Willy Lindwer
1779,Howard Hall
1780,Rambhala
1781,Zehra Güleray
1782,Hannu Karpo
1783,Bjarne Reuter
1784,Kyle Justice
1785,Paul Yates
1786,Céleste Surugue
1787,Mahmut Bengi
1788,Jamie Brown
1789,Flavio Vonlanten
1790,Jaspal Bhatti
1791,Robin Veith
1792,Mathias Claeys
1793,James Gunn
1794,Douglas Heintzman
1795,Ángel del Cerro
1796,Morning Chang
1797,Martine Moriconi
1798,Leszek Mech
1799,Eric Woreth
1800,Martin Stejskal
1801,Ahmet Saatçioğlu
1802,Надежда Воробьёва
1803,Marcos Rey
1804,Joby Lubman
1805,Philipp Meyer
1806,Caito Mainier
1807,Rikke Asbjoern
1808,José Luis Borau
1809,Scott Mosier
1810,Kevin Hooks
1811,Irma Kalish
1812,Glen A. Larson
1813,Otto Kallus
1814,Bob Budiansky
1815,Isabel Sebastian
1816,Mark Wahlberg
1817,Don Seigel
1818,Tomi Ungerer
1819,Bryan Moore
1820,Tom Van Gestel
1821,Stine Kjelland-Mørdre
1822,Harald Rønneberg
1823,Silvio Essinger
1824,Kim Cheol-kyu
1825,Thomas Hartmann
1826,Phil Ford
1827,Valeriy Uskov
1828,Dulce Santucci
1829,Tom Gleisner
1830,Hidemi Uchida
1831,Marshall Herskovitz
1832,Bill Guttentag
1833,Hassan El Fad
1834,Jung Hae-ri
1835,Dee Shipley
1836,Muriel Bienenstock
1837,Oliver Brackenbury
1838,Patrick Ness
1839,Ferry Gouw
1840,Kartavya Shah
1841,Yusuke Kamiji
1842,Kyle Reiter
1843,Bakin Kyokutei
1844,Phaim Bhuiyan
1845,Oriol Paulo
1846,Stan Lathan
1847,Hwang Seung-ki
1848,Chris Pedersen
1849,Jim Edelman
1850,Nora Aleman
1851,Evgeniy Gorislavets
1852,Axel Friedrich
1853,Keith Gordon
1854,Bob Borden
1855,Claudia Souto
1856,Lorne Hassan
1857,Nikolaj Stokholm
1858,Billie Piper
1859,Chloé Léonil
1860,Michel Beaudet
1861,Julie McNally Cahill
1862,Kyle McCabe
1863,Slobodan Aligrudić
1864,Shahar Magen
1865,Aatish Kapadia
1866,Steve Shagan
1867,Roly Santos
1868,Anders Jacobsson
1869,Ted Childs
1870,陈倬贤
1871,Mared Swain
1872,Kang Young-Sun
1873,Toshihiko Sahashi
1874,Raynee Salgado
1875,Monica Rattazzi
1876,Dan McDermott
1877,Pierre Gauvreau
1878,Hal McElroy
1879,Frédéric de Nexon
1880,Jiří Šebánek
1881,Katsuhito Akiyama
1882,Phil McGraw
1883,MISTER MANTICORE
1884,Mary Loos
1885,Jan Nash
1886,Jonas Keller
1887,Yevgeni Tashkov
1888,Cole Haddon
1889,Jaime García Estrada
1890,Lo Ting-fai
1891,Teng Xiaolan
1892,Chikako Urano
1893,David Breckman
1894,Daniel Kušan
1895,paolo campanardi
1896,Lee Seul-gi
1897,Danilo Beauchamp
1898,이정은
1899,Chiang Ming Yeh
1900,Charles Peixoto
1901,Rebel Wilson
1902,Shigeru Tamura
1903,Todd Schramke
1904,Neyazi Mustafa
1905,Master One VDO
1906,Victoria Beck
1907,David Greene
1908,Iriya Azuma
1909,Ankita Mallick
1910,Henry Selsar
1911,Cem Akyoldaş
1912,Jérôme Fansten
1913,Alice Urciuolo
1914,David Dugan
1915,Orson Scott Card
1916,Gabriel Melin
1917,Allen Funt
1918,Naochika Ichino
1919,Bob Forward
1920,Caroline Lang
1921,Anne Cissé
1922,Jiří Šlitr
1923,Paulo Morelli
1924,Ian Macfadyen
1925,Misha Green
1926,Elena Kotunova
1927,Jules Pigott
1928,Tom Segura
1929,Eugen Tunick
1930,Nichole Millard
1931,Ju Xue
1932,Kit Villanueva Langit
1933,Giel de Winter
1934,Dan Wlodarczyk
1935,Ian Messiter
1936,Shunji Ôga
1937,Michael Bentine
1938,陈钦
1939,François Luciani
1940,Jacek Koprowicz
1941,Jonas Weydemann
1942,Nancy Yeaman
1943,Natsumi Itsuki
1944,Amit Chauhan
1945,Laurent Vachaud
1946,Mtutuzeli Matshoba
1947,Rikke Louise Schjødt
1948,Cath Staincliffe
1949,Richa Yamini
1950,Tsai Yueh-Hsun
1951,Brian Robbins
1952,Adam Curtis
1953,Mario López
1954,Danny Ko
1955,Isabelle Dubernet
1956,Yongchen Zhang
1957,Kristófer Páll Sigurðsson
1958,Arsenio Hall
1959,Pete Docter
1960,Eric Bryant
1961,Simon Kessler
1962,Nappon Gomarachun
1963,Noemí Frenkel
1964,Kenne Yam
1965,Simone Thorogood
1966,Roone Arledge
1967,Maurice Cazeneuve
1968,Gellár Csaba
1969,Seo Su-min
1970,Mehmet Güzelbeyoglu
1971,Carolina Markowicz
1972,Carolina Alckmin
1973,Renato Fagundes
1974,Lubna Haddad
1975,Janet Kovalcik
1976,Pál Peterdi
1977,Henrik Hancke Nielsen
1978,Alexis Wittgenstein
1979,Jamie Simpson
1980,Ronald D. Moore
1981,Travis Draft
1982,Rebecca Manzoni
1983,Paloma Rando
1984,Anne-Marie Miéville
1985,Zehra Çelenk
1986,Ulf Marquardt
1987,Haroula Rose
1988,W.E. Johns
1989,Martin Høgsted
1990,Jimena Oto-Carbonell
1991,Sai Somayajulu
1992,Vladimír Michálek
1993,Sam Boyd
1994,Héctor Lozano
1995,Synne Teksum
1996,Anat Barzilai
1997,Ohad Zekbach
1998,Joscha Sauer
1999,Tyron Ricketts
2000,Claudia Marshalian
2001,Erem Şentürk
2002,Phil Burgers
2003,Bill Dubuque
2004,W. Kamau Bell
2005,Víctor Gómez
2006,Rubén Ontiveros
2007,Andreas Trolf
2008,David McNally
2009,Richard Carpenter
2010,Simone Nathan
2011,Robin Dashwood
2012,Son Eun-Hye
2013,Kiumars Pourahmad
2014,Stacy Rukeyser
2015,Heikki Luoma
2016,Gilles Daniel
2017,Christy Hall
2018,Brian Volk-Weiss
2019,Katerina Giannikou
2020,Lyn Goldfarb
2021,Winnie Holzman
2022,Julián Trokberg
2023,Alberto Manzano
2024,Scott Alexander
2025,Xavier Ziomek
2026,Ma Ling
2027,Tikhon Kornev
2028,Robert Townsend
2029,장두익
2030,Simon Gosejohann
2031,Pétur Jóhann Sigfússon
2032,Mahinur Ergun
2033,Stefano Grasso
2034,Lee Wook-jung
2035,Ingrid Dahlberg
2036,Alexs Stadermann
2037,Onthatile Matshidiso
2038,Pipomantis
2039,Julie Wassmer
2040,Qian Yanqiu
2041,Vladislav Romanov
2042,Róka Ildikó
2043,Sandy Welch
2044,Libera Carlier
2045,Johanna Gibbon
2046,Sean McClocklin
2047,Bashir Salahuddin
2048,Jiameng Li
2049,Otto Jespersen
2050,Tony Rodríguez
2051,Olivier Muller
2052,Julia Ocker
2053,Xenia De Luigi
2054,Brando Crawford
2055,Robert Connolly
2056,Ma Boyong
2057,吕超
2058,Dirk Impens
2059,Brant Backlund
2060,Camila Villagrán
2061,Miriam Margolyes
2062,Jakub Kroner
2063,Mike Rugnetta
2064,Hwang Seong-ho
2065,Telly Leung
2066,Tomer Aviram
2067,Andoni de Carlos
2068,Willie George
2069,Gaurav Arora
2070,Emma Le Marc
2071,Sanjay Kumar
2072,Paul M. Belous
2073,Stephen Neigher
2074,Clément Godart
2075,Rosa Clemente
2076,津野丸
2077,Benito Jacovitti
2078,Tony Barnes
2079,Jo Sung-hyun
2080,Kaoru Shintani
2081,Niki Tantsi
2082,Wafiq ElZaeem
2083,Seamus Heaney
2084,Cecilia Vásquez
2085,Jordana Arkin
2086,Barış Yöş
2087,Lakis Lazopoulos
2088,Jacky Liew (Shi Gongzi)
2089,Greg Nicotero
2090,Kati Royle
2091,Tim Nardelli
2092,Simon Beckett
2093,Kalle Fürst
2094,Ryūkishi07
2095,Scott B. Smith
2096,Lucy Watkins
2097,Håkon Bolstad
2098,Emi̇r Khali̇lzadeh
2099,Vittorio Cecchi Gori
2100,Daniel Taub
2101,Tom Campbell
2102,Julien Patry
2103,Lars Lindigkeit
2104,Connie Nielsen
2105,Michael Offer
2106,Reema Kagti
2107,Rod Amateau
2108,George Verschoor
2109,Evgeniya Gromova
2110,Bryan Wynbrandt
2111,Ed Redlich
2112,Haya Abdulsalam
2113,权迎升
2114,Eric Summer
2115,Ramón Tarrés
2116,Lucia Aniello
2117,Gary Jacobs
2118,Joe Kenwright
2119,Peter Hastings
2120,Christopher Penfold
2121,Leon Schlesinger
2122,Larry Cohen
2123,Tamano Kedama
2124,Len Wiseman
2125,Hélène Bruller
2126,Gert Eklund
2127,Hugh Bush
2128,Alessandro Giugliano
2129,Ryan Quincy
2130,Shingo Suzuki
2131,Chris Hayward
2132,Andrés Adorno
2133,NET
2134,Marcel Mettelsiefen
2135,Jordi Bachs
2136,Isabelle Clarke
2137,Héctor Beltrán
2138,Giannis Dalianidis
2139,Yoo Jung-hee
2140,Ernst De Geer
2141,Brad Lachman
2142,Dulce Terán
2143,Matthew Hausfater
2144,Ruy Petterle
2145,Chris Columbus
2146,Gérald Hustache-Mathieu
2147,Bùi Quốc Việt
2148,Frank Falcone
2149,Tomoyuki Furumaya
2150,Bernard Fein
2151,Gregory Brown
2152,Ryan Firpo
2153,Nerissa Cabral
2154,Rudolf Zehetgruber
2155,Henrik Evertsson
2156,Pedro Costa Musté
2157,Michael Ford
2158,Liz Flahive
2159,邓博仁
2160,Rafael Calomeni
2161,Maya Miyazaki
2162,Argel Joseph
2163,Nilbanu Engindeniz
2164,Bongsoo
2165,Bruce McCulloch
2166,Jules Verne
2167,Karl Gajdusek
2168,Suat Yalaz
2169,Fernando Gamero
2170,Marie Enthoven
2171,Francine Carroll
2172,Jack Carr
2173,历史纪录片
2174,Beto Dornelles
2175,Kim Sa-hyun
2176,Yu Le
2177,Peter Watkins
2178,Luca Manzi
2179,Wendy Litner
2180,Gerrit Jöns-Anders
2181,Miroslav Krobot
2182,Laura Restrepo
2183,Guo Baochang
2184,Rondel Lindayag
2185,André St-Pierre
2186,Milan Nápravník
2187,Julian Dutton
2188,Eric Chevalier
2189,François Theurel
2190,Jason Sciavicco
2191,Dan Partland
2192,Michelle Ebony Hardy
2193,Filip Mašek
2194,Joni Lefkowitz
2195,Tetsuya Saruwatari
2196,沈培峰
2197,Maria Elisa Domingues
2198,Paul Haggis
2199,Shinji Aramaki
2200,Majid Madlabi
2201,Toshio Ozawa
2202,Alastair Laurence
2203,Mike Milligan
2204,Ha Byung-hoon
2205,Indra Yudhistira
2206,María Elena Gertner
2207,Virdzinija Lejina
2208,Fiona Gay
2209,Dan Redican
2210,Toshio Tsuboi
2211,Jamie Payne
2212,Kazuhiro Ochi
2213,Susanna Nicchiarelli
2214,Monty Tiwa
2215,Logan Kibens
2216,Kim Hee-won
2217,Rui Araizumi
2218,Tania de Montaigne
2219,Yevgeni Karelov
2220,Jung Hyung-soo
2221,Justin Simien
2222,Giulio Carrieri
2223,Mamoun Al-Bunni
2224,Daniel Dangl
2225,Tony Zhou
2226,Viktor Shamirov
2227,Una Rozenbauma
2228,Mario del Cubo
2229,Janete Clair
2230,Debra Hill
2231,Kim Je-young
2232,Marisha Ray
2233,Song Xiaofei
2234,Carolina Kotscho
2235,고정경
2236,Tim Key
2237,Velimir Rusakov
2238,Anna Lindner
2239,Antarès Bassis
2240,Chidiebere Solomon
2241,Guillermo Trochón
2242,Jack Steele
2243,Shim Jae-hyun
2244,Sandra Equihua
2245,Jenni Konner
2246,Púri Seixido
2247,David Pujol
2248,James Kochalka
2249,Peter Foott
2250,Cat Davis
2251,Amandine Fredon
2252,Ilana Peña
2253,Markéta Růžičková
2254,马楠
2255,Larry Gelbart
2256,John Hodgman
2257,Toshimichi Suzuki
2258,Erik Range
2259,Pablo Culell
2260,Rob Trip
2261,Andrzej Kostenko
2262,William Horberg
2263,Kwak Kyung-taek
2264,Victor Lucas
2265,Gerardo Lazos
2266,Adam Anders
2267,Anat Asulin
2268,Joe Pontecorvo
2269,Aurélien Molas
2270,Alain Duverne
2271,mohamed fawzi elnabarawi
2272,Gökçen Özdemir
2273,Matt Reid
2274,Andy Gordon
2275,Antoine Daniel
2276,Sabine Bier
2277,José Mota
2278,이예지
2279,Chris Sharma
2280,Matthew Landon Sparks
2281,William Laurin
2282,Ning Yi Wen
2283,Davin Lengyel
2284,Ishy
2285,Shai Ben-Atar
2286,Bobby Cruise
2287,Sathyan Ramesh
2288,이승빈
2289,Myrna Garnace Tagasa
2290,Louise Boije af Gennäs
2291,Vincent Patar
2292,Allan Sieber
2293,Anja Glücklich
2294,Karina Dam
2295,Cihan Vural
2296,Piet Geelhoed
2297,Koji Seto
2298,Giorgio A. Tsoukalos
2299,Aleksey Fedorchenko
2300,John Moffitt
2301,Karnan GCrak
2302,Andy Greenwald
2303,Mojmír Hošt
2304,Mina TV
2305,Elkan Allan
2306,Humberto Navarro
2307,Paul Mather
2308,Samah El Hariry
2309,Çisil Hazal Tenim
2310,William Bridges
2311,Glenn Robbins
2312,Walter Hill
2313,Dave Salmoni
2314,Gül Güzelkaya
2315,Alex Schulman
2316,Vladimir Tarasov
2317,Carlos Andrés Cock Marín
2318,Raja Ahmad Alauddin
2319,Guglielmo Scilla
2320,Lory Del Santo
2321,Júlio Fischer
2322,Miquel Obiols
2323,Dennis Gansel
2324,John Hugginson
2325,Tim McGarry
2326,Filip Hammar
2327,Maxim Shinkorenko
2328,Qian Lin-sen
2329,Scott Musgrove
2330,Pen Densham
2331,祝希娟
2332,Anna Konkle
2333,David Raccuglia
2334,Laia Aza
2335,Harald Lesch
2336,David Hale
2337,Mohsin Talat
2338,Luca Bergamaschi
2339,Lee Jong-jae
2340,李勇
2341,César Enríquez
