show_id,created_by_type_id
100226,20356
100226,27430
100226,6323
4626,12007
4626,28248
61744,14720
61744,16094
61744,27278
2389,15758
384,25787
99047,27737
99047,31798
2730,31061
2730,15083
2730,7188
5303,30598
94167,23240
94167,176
81114,10656
81114,2110
799,6364
91445,486
114925,15105
62117,11174
1069,12782
1069,6845
1069,220
61398,3133
1931,11449
1931,213
1931,13896
95202,16943
91725,8520
122066,10013
89287,5863
89287,23803
89287,18597
93166,18424
32730,12679
2211,14417
2211,6439
10400,26474
39793,22899
37632,7602
1487,27330
1487,29048
1487,28066
1487,26222
32209,314
118924,20289
118924,9623
118924,12200
82328,16975
99654,2204
95599,13415
95599,21594
116799,16808
33841,24654
66310,31764
9156,29154
36581,28503
5273,14676
44169,12199
44169,14985
37678,6915
37678,30945
106238,8397
380,22483
380,13412
42272,6836
73265,5773
35279,955
35279,26673
87944,22079
107171,123
105113,8260
105113,12955
105113,24958
130,28925
130,15626
130,24789
75666,12810
75666,10831
62977,21489
62977,15191
62977,20502
3902,26465
1472,5753
1472,4616
1472,30580
50628,12406
8880,31236
25760,4863
25760,2094
93533,18458
93533,11164
93533,9378
2808,11225
2808,25023
99335,8874
88987,6370
124010,7340
124010,364
7087,25268
130372,14289
69851,13278
69851,16369
69851,12218
78074,16112
78074,10788
512,27289
512,949
679,16121
106158,3073
106158,12022
106158,20520
98470,26680
4920,23703
4920,17853
4920,10006
1482,31739
1482,7525
84553,15946
84553,2199
88053,8398
100043,368
100043,12952
213241,26577
65150,19886
65150,30626
54728,23191
61118,2901
98013,25113
85727,25531
3382,24078
3382,14081
42445,1318
42445,24894
4550,878
72462,669
72462,1025
72462,17712
83131,19426
72039,1232
72039,30113
44317,5322
1952,5803
21561,28875
63535,25646
63535,30198
63535,17095
63535,12959
25065,24240
25065,27105
25065,14349
25065,25441
25065,10270
60839,18858
60839,15509
58957,24027
58957,30397
64353,3525
64353,2537
46879,18843
137040,23371
107365,11699
107365,30451
43631,10212
61746,19270
61746,20126
80707,28535
103759,28535
13093,24763
13093,20601
13093,23608
206164,27041
126118,147
126118,15365
985,26726
985,580
177,14256
39357,9895
96734,14363
96734,448
4346,9061
4346,1055
79352,17102
18053,18055
18053,13180
18053,18671
129680,17693
129680,20710
129680,2215
82744,19916
82744,7865
39483,12983
1026,22897
1026,28426
1026,149
994,30134
994,18263
1918,31215
40,1288
9894,22263
92926,11022
92926,30424
83300,25624
83300,12452
135868,19363
135868,12151
5107,29706
5107,1481
135385,29668
135385,13298
102182,1190
71577,31428
71577,29872
198004,8812
2418,44
2418,4533
95941,29362
36189,28542
36189,2178
83127,13278
83127,14594
83127,22811
70484,20044
70484,6686
70484,25066
91962,29706
91962,1481
81322,15517
136308,6889
115521,19110
115521,31290
68295,10746
66090,5282
66090,11809
69630,28304
129897,24682
129897,15499
76874,14206
653,18505
7777,23756
39361,26998
251,5881
251,25491
113558,1460
16684,24763
16684,6093
67883,3697
67883,19055
110534,14773
110534,28861
5,10520
5,18579
5,5973
1769,26447
47699,5773
91545,8544
66939,30776
40351,4085
211684,7610
1706,21235
1706,7324
6618,28281
12656,6093
1950,18236
341,7191
33238,9024
33238,12818
33238,29324
80054,20494
82875,3213
119464,6228
119464,17747
119464,11120
103445,15804
5917,29200
5917,5412
5917,8484
103849,18268
103849,3553
133700,4764
90259,27071
90259,7940
61967,17071
61967,29355
129959,2119
129959,12289
31585,13521
31585,3442
31585,344
50137,23125
30826,28137
75365,24807
98036,11070
95467,13784
60632,29402
60632,24058
76530,7818
76530,6578
39702,3898
13643,2043
13643,19138
7171,5869
113985,15803
214603,25945
62266,11599
62417,29853
16169,6093
32062,17503
32062,778
2957,30598
123591,31487
60655,10520
86163,18418
69581,10570
69581,28800
103,13251
2321,21538
31497,7843
31497,3557
96348,4825
85854,25252
85854,7538
17287,25431
17287,20381
17287,5412
17287,24144
2150,12782
2150,6845
61915,23169
894,26763
894,6356
118043,8482
118043,4197
100052,20948
100052,22347
100052,14248
62195,8287
2243,16901
61096,26951
64158,15788
73550,30749
73550,9558
5665,19209
16089,7259
42531,13648
42531,13637
3670,25858
3670,12836
12584,21235
85702,13980
85702,2332
85702,28674
57736,25602
111462,9729
90180,6178
67129,3090
67129,28942
1823,21769
1823,29939
5768,12968
72248,9543
72248,3120
93289,39
93289,19617
93289,31109
73671,30985
73671,17568
73671,14122
100897,14160
65251,26078
82130,6148
4241,3882
12751,1812
62681,8188
62681,21473
64554,7383
64554,7853
99385,10576
62919,5569
135251,16689
135251,17881
135251,28498
87393,26656
87491,13991
32022,25268
82092,20705
58565,11046
58565,15223
136369,12814
137437,12727
137437,28641
116174,8897
63248,15765
77947,14616
77947,19732
15354,28697
65345,20067
83245,23419
13179,19359
13179,28506
94703,19556
96853,23397
96853,21329
85950,14692
85950,10888
69557,22501
69557,25183
120998,3928
99741,12222
99741,17568
99741,14122
99741,621
99741,18268
99741,3546
99741,2686
7143,29694
63175,2849
80006,6625
80006,15191
80006,20502
73000,14295
111312,15887
111312,13679
116259,8
111743,4742
32716,20616
62725,7133
62725,22812
4507,8077
101048,12331
101048,14322
136311,26091
136311,22219
136311,26807
66859,10665
66859,27647
57646,4896
57646,25504
207717,12494
46958,23355
46958,23918
46958,28839
32829,3102
226241,13348
226241,2529
226241,26232
43082,6749
103425,6889
103425,18898
103425,11273
5885,5869
46930,30063
85964,13707
130523,29000
130523,18076
74140,10828
74140,31786
12753,1378
104229,13651
70767,2221
33240,19880
33240,5104
118663,13490
118663,14178
562,25754
69017,11712
69017,22543
44652,2167
44652,30612
12727,4114
2755,30522
64434,11998
3714,20114
3714,10196
66911,23466
66911,16527
99633,24302
31841,11037
31841,27408
67117,10024
61239,31406
47141,14952
47141,30719
82094,2397
106590,28594
3626,22915
2898,22276
82817,15935
82817,16534
1922,20349
1922,28677
37652,7665
37652,31104
88328,29313
76796,5984
213762,6014
62099,5647
62099,24589
102625,22062
60611,27004
60611,15673
60972,8520
13862,30998
132719,481
86752,29288
86752,26486
135250,10088
129475,27777
114621,24097
114621,19317
114621,1309
63161,4068
63161,9244
1549,29596
69541,22479
126116,14774
83870,15765
83870,28226
1446,1355
4576,21539
11095,25776
11095,14324
17611,11987
109939,30423
207863,23733
207863,25253
70626,17353
81733,17397
39758,7259
76692,28375
21421,13736
2282,27288
2282,30359
2282,12029
92621,6823
92621,24122
90970,7617
90970,7464
90970,90
90970,3077
77607,31476
77607,24286
77607,31647
77607,11614
1532,25277
58931,16227
67018,7313
94245,23849
62490,14164
62490,15045
68001,19489
66399,21510
66399,18784
157080,27874
46881,6576
46881,25781
113268,1194
113268,20077
113268,5549
63329,16231
81358,4694
2284,10286
2284,30622
90296,11
2720,213
3764,11461
5690,17249
5690,11142
1977,8135
1977,6122
19505,31104
213049,31476
78183,9112
67132,7407
79618,29646
6391,6421
6391,351
45967,27606
70191,17062
81821,2339
81821,2602
4344,10790
4344,14977
27167,28509
71885,3697
71885,14097
178,15335
125940,17204
125940,5569
12901,14374
2686,20212
2686,866
96230,23632
96230,2893
126386,13409
124101,17054
124101,2116
124101,25443
121658,5817
121658,12022
47523,21153
2440,19700
2440,25290
110382,8287
62066,24763
62066,16470
62066,28697
75,21707
1682,199
1682,9657
1073,15793
1073,25004
1073,8077
2612,5270
109616,20207
44857,12896
230,12782
230,6845
230,220
3266,18169
158793,2402
72071,20812
12861,26115
8779,28982
67993,12022
2388,20083
102619,28497
11466,19734
60705,13769
60705,20915
18779,28632
2153,25721
134865,6321
64411,28947
64411,13274
64411,4997
64411,22492
64411,13408
64411,26402
104359,19313
104359,31805
65798,13178
20992,12127
20992,30752
20992,18715
18614,5106
18614,4786
38867,21884
38867,1819
38867,24889
38867,5645
38867,15009
38867,29090
116612,10566
116612,23303
2187,12994
2187,28544
2187,12714
67726,17419
71693,6102
110948,40
110948,7804
110948,10547
123192,28044
15907,11744
15907,21620
3002,15889
92553,26159
43078,13692
43078,7724
4068,13626
4068,2150
4396,28426
4396,149
77994,2634
90795,24255
90795,10880
90795,13548
81940,8200
33958,15102
33958,20525
82782,30626
125949,7166
125949,15765
1054,488
1054,25308
90812,14990
90812,26150
76887,26574
106108,26356
71641,23014
71641,30006
71641,13633
20993,29567
20993,31263
20993,15978
20993,24036
119955,5260
44493,24763
44493,6471
17174,12734
17174,11113
17174,20460
17174,19518
17174,756
17174,17787
113987,14863
215874,29635
215874,29682
46143,24266
2855,12167
11823,23037
46923,14228
18689,21304
18689,10161
110531,14745
110531,4874
105804,21072
105804,1791
249,825
1341,1355
18653,28832
126167,22255
60888,2682
89571,24668
124394,26111
4493,334
4493,2697
122196,23903
86621,17232
86621,12189
93297,15890
13987,24834
13987,3607
46441,18158
89440,3487
62335,22068
62335,21485
34,20696
118958,26760
68654,22756
14069,6271
65261,19038
65261,4207
32315,1339
32315,18843
32315,28115
68126,16421
68126,18571
1716,1458
1716,13683
1716,20442
60796,24436
12925,13917
18408,18680
119934,25411
97,30472
97,21607
8962,17306
62717,5830
7097,26696
16188,24763
2406,3078
63296,18859
63296,2136
63296,29504
66912,30093
66912,25600
67743,28892
67743,25473
78742,30385
78742,9104
44593,11866
44593,220
44593,27063
39360,17626
520,27469
68780,30105
68780,5289
84896,5590
84896,27792
71887,20961
71887,21808
106159,5153
60603,8016
65763,407
65763,24713
65763,6444
60855,9968
45630,30193
65856,5988
75820,25636
75820,18013
2251,28669
2251,8268
2251,27768
64165,20877
64165,24349
61698,15806
98494,26023
98494,5140
232125,6736
61406,13496
72027,24682
72027,15499
102434,21105
102434,19073
62505,4719
73536,9767
543,20392
46746,22097
5256,5889
3787,3294
32900,19606
1475,11356
1475,7259
1475,5490
197428,11071
93749,19521
43135,25636
90265,481
197248,14552
13455,16845
13455,12767
88239,5863
88239,23803
85703,31477
85077,7122
133423,13879
133423,2391
62142,10413
70384,4787
9148,22209
1749,4315
80055,8220
9262,11025
9262,6188
126,21966
126,27911
129612,1151
31500,26217
32708,4789
60864,10671
90521,8481
90521,29701
90521,19456
90521,5727
73613,27045
73613,13398
73613,8594
62476,8311
406,10154
50558,11998
63913,11600
93579,19385
32613,21701
255,6647
32166,27124
5829,11843
5829,25783
106,28237
106,28795
66282,22593
43513,17077
67497,18370
30957,4411
30957,77
44242,10245
67443,1719
60638,29402
60638,24058
618,22190
71737,15426
37437,10496
2126,7817
62433,25242
6670,28589
2235,27362
2235,29687
33153,3695
71383,29844
71383,18628
5031,1812
113984,16808
113984,21828
51168,23544
157061,20499
8991,7958
114772,25588
114772,15689
3072,31739
21567,28875
209265,24266
12976,16470
82532,4593
881,14596
881,17857
881,4792
881,3768
139099,20834
2552,4242
21720,19972
15830,11961
15830,4950
111761,10955
111761,26499
114068,1232
204541,26070
78941,8580
108664,9258
108664,10413
21762,14996
94801,12973
38294,5718
38294,10520
38294,18579
1072,12782
1072,6845
67684,21105
67684,19073
73602,20418
18048,29402
18048,24058
18048,22272
33922,16743
33922,11291
33922,9006
34573,29628
64010,3604
64010,3934
68018,7572
68018,12314
54,28385
61865,21892
61865,13341
194,15994
194,12627
65227,1028
119284,48
8068,28409
4573,24939
4573,31380
203857,14858
81211,13070
7166,31480
7166,4465
45610,22209
67265,13596
70372,11100
70372,10566
113710,25203
95670,17071
95670,19592
95670,289
95670,26521
78154,22305
133357,9906
133357,23120
34356,9023
34356,21295
35281,3539
35281,18051
6647,488
6647,25308
86389,6834
205,12974
205,27136
205,12590
2303,4911
64437,5726
80730,13578
117987,613
66599,23146
66599,18587
39056,20682
39056,12770
99346,838
331,13900
4349,11174
111894,15544
2912,17425
80795,22214
33466,21933
115970,27504
7330,12610
7330,28256
7330,10213
7330,18795
83054,17511
62668,22255
1486,10957
1486,2804
46910,31745
46910,30123
46910,15585
5383,22771
5383,14339
36406,18965
6484,16651
6484,24466
59717,17061
95272,830
95272,31620
2289,14339
4549,22523
4549,23286
39796,13559
72581,23806
72581,10435
34435,19567
70721,4743
70721,11078
70721,23103
61258,28697
61258,16060
108298,3558
108298,19874
64551,27647
64551,29902
64551,11291
3291,1812
11100,29570
11100,11128
2640,19254
2640,21737
19033,1344
61920,26241
61920,15670
79299,8897
79299,31763
57774,30523
14188,25452
70168,23453
70168,7476
81829,4801
42029,27745
42029,14353
42029,19010
1101,2021
65454,27647
3557,609
87399,29032
87399,21675
57754,9023
57754,21295
96005,19515
96005,13484
3534,10066
3534,23890
76954,16561
76954,19790
66636,10814
66636,25720
66636,23456
2632,24839
67490,4518
3486,28062
3486,13734
64383,19352
7022,24763
7022,18051
96718,25186
96718,31077
47054,48
967,26726
967,580
13851,24311
61970,4184
62875,31495
44725,30804
44725,9997
215103,7266
509,1345
119845,424
4483,8258
4483,25589
4483,19364
4483,28791
74728,20527
136998,12279
56590,1658
199318,26241
199318,22603
199318,3922
2473,1243
99530,3538
60791,9258
61873,10981
61873,18910
80039,23593
67780,10851
5279,17953
332,31852
106388,23847
4392,27826
4392,28727
134,21796
134,15545
78214,6093
78214,4648
4417,13578
589,30084
589,17790
75896,22771
936,15783
936,4390
52891,19623
47318,5991
64396,30783
106393,3598
106393,19145
156819,7446
156819,5865
100565,7162
128036,2887
133903,22317
133903,3801
12539,15215
12539,30445
12539,17670
65170,3695
59312,15002
557,16083
82456,4426
81723,20948
72658,13274
64840,11667
64840,25559
11573,1521
106149,17825
12592,6093
2940,30175
2940,1641
99002,25854
128098,7179
61969,7938
61969,28756
79093,28808
96628,25381
96628,29226
66017,29392
39185,14228
4477,543
4623,22022
93786,11321
19053,26726
19053,580
61427,16442
9773,12782
9773,6845
97084,3557
97084,19340
215902,24344
30703,10150
102281,19542
102281,7364
62125,13082
127426,27616
127426,5479
127426,28348
1992,3393
204284,24027
65579,11121
65579,10958
65579,10400
130368,8436
67679,30503
97970,2941
63398,23713
31991,29596
31991,4862
91699,4186
91699,6534
91699,21670
94659,17151
15151,12883
95341,28481
95341,25002
1767,30724
34971,5270
37567,14414
155631,3094
78292,24077
78292,16036
78292,5660
1930,19938
72710,7831
72710,1642
72710,21382
43188,28732
64421,20843
113531,24104
91621,12883
62137,23902
21781,31739
74163,16634
5721,878
171,513
171,20781
171,7327
81144,82
88118,19835
88118,6193
6971,14691
6971,11669
2506,26374
2506,20070
2506,2738
81499,7226
222100,4701
106454,21746
61350,6859
67156,18030
67156,13236
124067,2849
124067,14046
71199,18328
227371,7813
86799,12226
86799,10220
86799,8138
86799,7683
77396,22214
84105,17351
84105,27507
84105,23986
51488,31352
51488,18208
4046,3525
4464,14832
321,13251
4292,25589
4292,17112
1906,31780
86363,19530
86363,11888
89008,18657
89008,28781
4540,27647
565,30598
565,9389
3476,6984
3476,12
95324,19134
95324,9945
95324,16620
34035,5773
4177,23378
13780,13696
13780,24649
103023,23809
13039,10204
13039,10099
42821,18015
42821,10326
17967,27686
17967,15765
125282,20181
90670,28452
4469,20449
61828,4618
1617,11319
1617,7259
99045,20545
231952,29812
6080,24839
41597,16125
3809,25778
83207,24924
83207,13703
65386,31739
65386,23344
87313,18569
87313,363
92647,22307
92647,21387
125935,16118
65291,29007
3948,408
130219,30849
94686,18158
661,21417
132188,30485
132188,7004
132188,9656
132188,10643
61112,14312
32504,250
4266,13890
4266,9133
1691,30526
61457,16764
33189,22165
33189,2136
33189,29504
33189,18548
135959,20698
135959,2643
135959,924
135959,25233
86942,29097
86942,9873
86942,21557
93825,24536
61263,19303
74802,31472
61871,9322
89785,19259
85526,20787
85526,25320
29452,17306
66186,20831
66186,11175
195868,2545
195868,27300
195868,15997
216811,13915
76662,356
76662,25559
32861,24255
32861,20520
71967,11995
202250,27687
64161,28037
64161,24030
71181,27821
81946,13255
117821,25316
117821,25324
1818,5230
1818,17959
1818,3332
96102,3604
96102,3934
64264,21054
43775,11648
119181,26952
64073,1838
62313,10041
33933,25022
33933,7608
3162,5717
67118,943
67118,26401
93352,21156
93352,31624
120909,25252
120909,7538
1982,3688
1982,21549
1982,8424
67232,19512
67232,23019
67232,1805
38890,4873
38890,17570
38890,16227
84234,20111
84234,8226
192,5894
192,13061
4288,14611
4288,23343
80741,20612
80741,20953
67014,31605
122694,235
416,24605
416,19625
90293,15946
90293,2199
58932,16808
33091,18162
14315,1776
72745,9146
99657,7661
99657,18814
106431,15455
1960,3554
129888,20052
129888,22227
2304,4472
2304,7369
2304,26322
12597,22523
12597,23286
162,26328
83605,26404
112745,28883
64481,21544
81686,18495
81686,9893
89630,3073
30986,13622
71739,6243
119615,7813
66556,19160
66556,16496
10938,13872
6138,3605
6138,16078
6138,7013
40244,29603
40244,13810
4415,20159
4415,7076
117584,6093
40919,12480
40919,2380
64836,28696
64836,4199
32294,29603
2430,23928
1060,8565
243,7490
44949,8851
44949,31424
66830,2696
116736,24305
86941,14231
39497,29160
39497,6223
79356,10470
123377,7405
83936,9814
83936,21433
39259,19465
39259,23811
130477,9893
130477,21580
92891,5263
92891,16137
35305,10520
35305,18579
3034,6714
3034,9910
124426,8381
124426,22149
155226,7785
155226,23258
38922,2392
3051,13251
2443,28875
2443,1812
63404,22598
67439,65
67439,2281
97405,8288
1242,14655
67697,9897
67697,7392
13892,19972
208397,30939
208397,2703
31628,22806
93522,24240
68417,29805
44987,10766
3755,21644
3755,22741
3755,6833
2349,19270
2349,9582
2349,20126
2349,3653
61741,24961
39775,27125
3769,23297
3769,12647
93481,6552
61861,7961
600,10957
84910,2462
112581,5244
6202,26264
6202,22563
6212,15449
6212,10551
6212,31151
46975,25295
46975,949
62391,5946
70496,10909
81239,9921
1839,2702
1839,7012
134675,26641
134675,2216
128032,23695
82199,14792
82199,31170
4600,23928
4600,8609
99617,12616
210235,17151
81241,22219
15,17383
12712,13045
12712,4275
51001,30319
51001,27674
51001,11104
136248,22421
136248,29496
12859,3899
5257,30842
95555,10055
95555,1709
58421,26680
72752,11847
72752,11684
75540,2685
16399,31215
89446,16604
89446,13003
89446,10451
40204,18923
590,8135
590,6122
78036,30084
78036,20721
3968,4524
229221,16216
229221,6620
18014,19120
18014,5505
2543,15331
208925,7665
96659,17480
50864,16633
50864,30907
2625,18124
1964,28677
1964,14421
67040,10766
206010,23014
206010,30006
206010,13633
31936,5499
31936,5438
87382,9593
87382,18841
87382,11088
17450,28884
17450,20017
2253,22214
2253,27434
100414,10763
1878,26946
70613,5583
131378,9129
84154,19854
43058,29236
214088,29747
64016,12782
